TIME;ID;TYPE;LINK;POSITION;SPEED;STATE;DISTANCE;PASSENGERS;TRAVELED_NODES
07:23:05.45;23;Tram;TRAM_S3 TRAM_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_B728 U_B825 U_B85 U_B549 U_B439 U_B699 U_B903 U_B386 U_B270 U_B158 U_B54 U_B724 U_B837 U_B378 U_B849 U_B161 U_B103 U_B521 U_B629 U_B802 U_B179 U_B186 U_M462 U_M126 U_M512 U_M268 U_M674 U_M132 U_B301 U_B217 U_B421 U_B223 U_B626 U_B110 U_B18 U_B892 U_B799 U_B734 U_B860 U_B308 U_B982 U_B668 U_B917 U_B931 U_B976 U_B906 U_B999 U_B843 U_B125 U_B139 U_B39 U_B215 U_B570 U_B29 U_B474 U_B273 U_B258 U_B84 U_B425 U_B872 U_B325 U_B322 U_B460 U_B248 U_B830 U_B915 U_B845 U_B986 U_B869 U_B927;
07:30:05.45;28;Tram;TRAM_S1 TRAM_S2;900.000 0.000;11.000;PICKUP;600.000;U_B263 U_B137 U_B269 U_B933 U_B875 U_B294 U_B93 U_B90 U_B955 U_B991 U_B366 U_B646 U_B887 U_B305 U_B565 U_B162 U_B876 U_B828 U_B741 U_B282 U_B803 U_B382 U_B94 U_B148 U_B244 U_B136 U_B501 U_B929 U_B910 U_B795 U_B69 U_B340 U_B609 U_B789 U_B381 U_B116 U_B142 U_B198 U_B684 U_B720 U_B685 U_B984 U_B516 U_B429 U_B454 U_B472 U_B859 U_B68 U_B752 U_B835 U_B589 U_B21 U_B255 U_B114 U_B608 U_B760 U_B926 U_B533 U_B25 U_B874 U_B897 U_B719 U_B307 U_B638 U_B577 U_B452 U_B17;
07:31:05.45;28;Tram;TRAM_S2 TRAM_S3;1502.073 0.173;11.000;PICKUP;1200.000;U_B263 U_B137 U_B269 U_B933 U_B875 U_B294 U_B93 U_B90 U_B955 U_B991 U_B366 U_B646 U_B887 U_B305 U_B565 U_B162 U_B876 U_B828 U_B741 U_B282 U_B803 U_B382 U_B94 U_B148 U_B244 U_B136 U_B501 U_B929 U_B910 U_B795 U_B69 U_B340 U_B609 U_B789 U_B381 U_B116 U_B142 U_B198 U_B684 U_B720 U_B685 U_B984 U_B516 U_B429 U_B454 U_B472 U_B859 U_B68 U_B752 U_B835 U_B589 U_B21 U_B255 U_B114 U_B608 U_B760 U_B926 U_B533 U_B25 U_B874 U_B897 U_B719 U_B307 U_B638 U_B577 U_B452 U_B17;
07:32:05.45;28;Tram;TRAM_S3 TRAM_S4;2102.073 49.827;11.000;PICKUP;1800.000;U_B263 U_B137 U_B269 U_B933 U_B875 U_B294 U_B93 U_B90 U_B955 U_B991 U_B366 U_B646 U_B887 U_B305 U_B565 U_B162 U_B876 U_B828 U_B741 U_B282 U_B803 U_B382 U_B94 U_B148 U_B244 U_B136 U_B501 U_B929 U_B910 U_B795 U_B69 U_B340 U_B609 U_B789 U_B381 U_B116 U_B142 U_B198 U_B684 U_B720 U_B685 U_B984 U_B516 U_B429 U_B454 U_B472 U_B859 U_B68 U_B752 U_B835 U_B589 U_B21 U_B255 U_B114 U_B608 U_B760 U_B926 U_B533 U_B25 U_B874 U_B897 U_B719 U_B307 U_B638 U_B577 U_B452 U_B17;
07:33:05.45;28;Tram;TRAM_S3 TRAM_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_B263 U_B137 U_B269 U_B933 U_B875 U_B294 U_B93 U_B90 U_B955 U_B991 U_B366 U_B646 U_B887 U_B305 U_B565 U_B162 U_B876 U_B828 U_B741 U_B282 U_B803 U_B382 U_B94 U_B148 U_B244 U_B136 U_B501 U_B929 U_B910 U_B795 U_B69 U_B340 U_B609 U_B789 U_B381 U_B116 U_B142 U_B198 U_B684 U_B720 U_B685 U_B984 U_B516 U_B429 U_B454 U_B472 U_B859 U_B68 U_B752 U_B835 U_B589 U_B21 U_B255 U_B114 U_B608 U_B760 U_B926 U_B533 U_B25 U_B874 U_B897 U_B719 U_B307 U_B638 U_B577 U_B452 U_B17;
07:40:05.45;33;Tram;TRAM_S1 TRAM_S2;900.000 0.000;11.000;PICKUP;600.000;U_B899 U_B704 U_B205 U_B209 U_B262 U_B817 U_B160 U_B468 U_B227 U_B168 U_B260 U_B941 U_B517 U_B280 U_B479 U_B444 U_B64 U_B96 U_B374 U_B911 U_B733 U_B764 U_B30 U_B571 U_B393 U_B438 U_B465 U_B716 U_B135 U_B120 U_B300 U_B259 U_B757 U_B675 U_B591 U_B362 U_B974 U_B324 U_B937 U_B633 U_B339 U_B978 U_B290 U_B592 U_B15 U_B153 U_B967 U_B770 U_B756 U_B590 U_B182 U_B467 U_B666 U_B511 U_B740 U_B784 U_B118 U_B482 U_B466 U_B108 U_B252 U_B98 U_B661 U_B70 U_B725 U_B76 U_B853 U_B51 U_B348 U_B334;
07:41:05.45;33;Tram;TRAM_S2 TRAM_S3;1502.073 0.173;11.000;PICKUP;1200.000;U_B899 U_B704 U_B205 U_B209 U_B262 U_B817 U_B160 U_B468 U_B227 U_B168 U_B260 U_B941 U_B517 U_B280 U_B479 U_B444 U_B64 U_B96 U_B374 U_B911 U_B733 U_B764 U_B30 U_B571 U_B393 U_B438 U_B465 U_B716 U_B135 U_B120 U_B300 U_B259 U_B757 U_B675 U_B591 U_B362 U_B974 U_B324 U_B937 U_B633 U_B339 U_B978 U_B290 U_B592 U_B15 U_B153 U_B967 U_B770 U_B756 U_B590 U_B182 U_B467 U_B666 U_B511 U_B740 U_B784 U_B118 U_B482 U_B466 U_B108 U_B252 U_B98 U_B661 U_B70 U_B725 U_B76 U_B853 U_B51 U_B348 U_B334;
07:42:05.45;33;Tram;TRAM_S3 TRAM_S4;2102.073 49.827;11.000;PICKUP;1800.000;U_B899 U_B704 U_B205 U_B209 U_B262 U_B817 U_B160 U_B468 U_B227 U_B168 U_B260 U_B941 U_B517 U_B280 U_B479 U_B444 U_B64 U_B96 U_B374 U_B911 U_B733 U_B764 U_B30 U_B571 U_B393 U_B438 U_B465 U_B716 U_B135 U_B120 U_B300 U_B259 U_B757 U_B675 U_B591 U_B362 U_B974 U_B324 U_B937 U_B633 U_B339 U_B978 U_B290 U_B592 U_B15 U_B153 U_B967 U_B770 U_B756 U_B590 U_B182 U_B467 U_B666 U_B511 U_B740 U_B784 U_B118 U_B482 U_B466 U_B108 U_B252 U_B98 U_B661 U_B70 U_B725 U_B76 U_B853 U_B51 U_B348 U_B334;
07:43:05.45;33;Tram;TRAM_S3 TRAM_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_B899 U_B704 U_B205 U_B209 U_B262 U_B817 U_B160 U_B468 U_B227 U_B168 U_B260 U_B941 U_B517 U_B280 U_B479 U_B444 U_B64 U_B96 U_B374 U_B911 U_B733 U_B764 U_B30 U_B571 U_B393 U_B438 U_B465 U_B716 U_B135 U_B120 U_B300 U_B259 U_B757 U_B675 U_B591 U_B362 U_B974 U_B324 U_B937 U_B633 U_B339 U_B978 U_B290 U_B592 U_B15 U_B153 U_B967 U_B770 U_B756 U_B590 U_B182 U_B467 U_B666 U_B511 U_B740 U_B784 U_B118 U_B482 U_B466 U_B108 U_B252 U_B98 U_B661 U_B70 U_B725 U_B76 U_B853 U_B51 U_B348 U_B334;
07:50:05.45;36;Tram;TRAM_S1 TRAM_S2;900.000 0.000;11.000;PICKUP;600.000;U_B469 U_B567 U_B364 U_B184 U_B104 U_B221 U_B128 U_B842 U_B376 U_B600 U_B698 U_B417 U_B973 U_B858 U_B665 U_B412 U_B11 U_B58 U_B272 U_B846 U_B349 U_B188 U_B660 U_B225 U_B659 U_B710 U_B243 U_B925 U_B883 U_B630 U_B232 U_B48 U_B35 U_B856 U_B512 U_B495 U_B254 U_B59 U_B328 U_B528 U_B885 U_B836 U_B797 U_B302 U_B535 U_B483 U_B213 U_B771 U_B669 U_B808 U_B387 U_B418 U_B462 U_B491 U_B187 U_B864 U_B384 U_B41 U_B540 U_B942 U_B140 U_B708 U_B415 U_B827 U_B42 U_B61 U_B481 U_B898 U_B631 U_B3;
07:51:05.45;36;Tram;TRAM_S2 TRAM_S3;1502.073 0.173;11.000;PICKUP;1200.000;U_B469 U_B567 U_B364 U_B184 U_B104 U_B221 U_B128 U_B842 U_B376 U_B600 U_B698 U_B417 U_B973 U_B858 U_B665 U_B412 U_B11 U_B58 U_B272 U_B846 U_B349 U_B188 U_B660 U_B225 U_B659 U_B710 U_B243 U_B925 U_B883 U_B630 U_B232 U_B48 U_B35 U_B856 U_B512 U_B495 U_B254 U_B59 U_B328 U_B528 U_B885 U_B836 U_B797 U_B302 U_B535 U_B483 U_B213 U_B771 U_B669 U_B808 U_B387 U_B418 U_B462 U_B491 U_B187 U_B864 U_B384 U_B41 U_B540 U_B942 U_B140 U_B708 U_B415 U_B827 U_B42 U_B61 U_B481 U_B898 U_B631 U_B3;
07:52:05.45;36;Tram;TRAM_S3 TRAM_S4;2102.073 49.827;11.000;PICKUP;1800.000;U_B469 U_B567 U_B364 U_B184 U_B104 U_B221 U_B128 U_B842 U_B376 U_B600 U_B698 U_B417 U_B973 U_B858 U_B665 U_B412 U_B11 U_B58 U_B272 U_B846 U_B349 U_B188 U_B660 U_B225 U_B659 U_B710 U_B243 U_B925 U_B883 U_B630 U_B232 U_B48 U_B35 U_B856 U_B512 U_B495 U_B254 U_B59 U_B328 U_B528 U_B885 U_B836 U_B797 U_B302 U_B535 U_B483 U_B213 U_B771 U_B669 U_B808 U_B387 U_B418 U_B462 U_B491 U_B187 U_B864 U_B384 U_B41 U_B540 U_B942 U_B140 U_B708 U_B415 U_B827 U_B42 U_B61 U_B481 U_B898 U_B631 U_B3;
07:53:05.45;36;Tram;TRAM_S3 TRAM_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_B469 U_B567 U_B364 U_B184 U_B104 U_B221 U_B128 U_B842 U_B376 U_B600 U_B698 U_B417 U_B973 U_B858 U_B665 U_B412 U_B11 U_B58 U_B272 U_B846 U_B349 U_B188 U_B660 U_B225 U_B659 U_B710 U_B243 U_B925 U_B883 U_B630 U_B232 U_B48 U_B35 U_B856 U_B512 U_B495 U_B254 U_B59 U_B328 U_B528 U_B885 U_B836 U_B797 U_B302 U_B535 U_B483 U_B213 U_B771 U_B669 U_B808 U_B387 U_B418 U_B462 U_B491 U_B187 U_B864 U_B384 U_B41 U_B540 U_B942 U_B140 U_B708 U_B415 U_B827 U_B42 U_B61 U_B481 U_B898 U_B631 U_B3;
